Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price
34802,8286,,12.0,4,2020.0,Urban,,No,2590112
34803,6836,12.0,12.0,4,2024.0,Urban,Good,No,3670058
34804,1857,4.0,3.0,2,2004.0,Suburban,Good,Attached,201277
34805,3193,3.0,5.0,2,1968.0,Rural,Poor,Attached,361008
34806,5719,10.0,8.0,1,1985.0,Downtown,Good,Yes,1183281
34807,3998,6.0,6.0,2,1976.0,Urban,Fair,Yes,364795
34808,727,2.0,1.0,1,1993.0,Urban,Good,No,132817
34809,6299,12.0,12.0,4,1988.0,Urban,Fair,,1604376
34810,7309,12.0,12.0,4,1958.0,Urban,,Attached,1801362
34811,3537,6.0,5.0,1,1958.0,Downtown,Fair,No,337572
34812,2506,5.0,4.0,4,,Urban,,Yes,566722
34813,2591,4.0,5.0,2,1953.0,Urban,Poor,Yes,266174
34814,2912,5.0,6.0,2,2017.0,Urban,Good,,896626
34815,5517,8.0,10.0,3,2025.0,Rural,Good,Detached,1869996
34816,5364,8.0,9.0,4,2004.0,Suburban,Good,Detached,788586
34817,3784,6.0,8.0,2,,Downtown,Excellent,No,1665046
34818,684,3.0,1.0,1,1961.0,Urban,Poor,No,35719
34819,3045,7.0,6.0,2,1980.0,Downtown,Fair,No,342428
34820,4091,6.0,6.0,2,2011.0,Downtown,Poor,Yes,492228
34821,3276,5.0,6.0,3,1954.0,Suburban,Fair,Detached,383843
34822,2806,6.0,6.0,2,1968.0,Rural,Poor,No,338839
34823,4275,6.0,8.0,1,2013.0,Downtown,Good,Yes,1345016
34824,1985,4.0,3.0,1,2003.0,Downtown,Good,Detached,672621
34825,3188,7.0,7.0,2,1994.0,Suburban,,Attached,950668
34826,1045,2.0,3.0,1,2008.0,Suburban,Excellent,Detached,250053
34827,2522,4.0,5.0,2,2019.0,Downtown,Good,Attached,570235
34828,2152,3.0,3.0,1,1952.0,Urban,Good,No,117940
34829,2790,5.0,6.0,1,1967.0,Urban,Poor,Attached,256927
34830,10830,12.0,12.0,4,1989.0,Rural,Excellent,Detached,2385969
34831,2919,5.0,5.0,1,1985.0,Downtown,Poor,Yes,170210
34832,9163,12.0,12.0,4,2019.0,Suburban,Excellent,Attached,3109717
34833,2924,5.0,6.0,2,1944.0,Downtown,Poor,No,323617
34834,11091,12.0,,4,1994.0,Urban,Fair,Yes,3294386
34835,1393,1.0,2.0,1,2008.0,Urban,,Detached,448628
34836,5511,8.0,10.0,6,,Rural,Fair,Attached,2769149
34837,3988,5.0,7.0,1,2009.0,Downtown,Good,No,1031109
34838,5773,9.0,11.0,1,2005.0,Downtown,,Attached,836172
34839,2158,4.0,4.0,2,1961.0,Urban,Good,Yes,192878
34840,1140,1.0,1.0,1,1989.0,Rural,Excellent,Detached,361997
34841,8637,12.0,12.0,4,2014.0,Urban,Excellent,Yes,5000000
34842,6775,11.0,12.0,4,2017.0,Urban,Excellent,Yes,3692109
34843,5698,11.0,11.0,4,,Suburban,Good,Detached,1929051
34844,7966,12.0,12.0,3,1988.0,Urban,Fair,Yes,1823103
34845,6078,12.0,12.0,1,1990.0,Downtown,Fair,Detached,1392404
34846,4620,7.0,6.0,4,1989.0,Urban,Good,Attached,1196314
34847,5267,10.0,9.0,4,1964.0,Urban,Fair,No,1304209
34848,4160,8.0,8.0,4,1956.0,Suburban,Good,Attached,1081424
34849,2881,4.0,4.0,4,2001.0,Suburban,,Detached,400742
34850,2551,4.0,5.0,3,2009.0,Urban,Poor,Yes,447865
34851,2235,2.0,3.0,1,2015.0,Urban,Excellent,No,716667
34852,12604,12.0,,3,1988.0,Urban,Fair,Attached,2999738
34853,3584,4.0,5.0,2,2007.0,Downtown,Good,No,726145
34854,6559,12.0,12.0,4,1962.0,Rural,Good,Detached,1788458
34855,1995,3.0,4.0,1,1952.0,Downtown,Fair,No,89853
34856,10121,12.0,12.0,1,2025.0,Downtown,Excellent,Yes,5000000
34857,6334,12.0,12.0,4,1987.0,Suburban,Good,Attached,2483536
34858,2908,4.0,4.0,1,2004.0,Downtown,Good,No,569631
34859,764,2.0,3.0,1,1979.0,Downtown,Poor,No,74051
34860,4517,9.0,8.0,1,1990.0,Downtown,Fair,No,611422
34861,2374,4.0,3.0,1,2017.0,Downtown,Good,No,471281
34862,6478,12.0,12.0,3,1982.0,Urban,Fair,Attached,1754052
34863,2022,2.0,4.0,1,1997.0,Downtown,Good,Yes,362605
34864,11425,12.0,12.0,2,1957.0,Downtown,Good,No,2432177
34865,1877,3.0,3.0,2,2024.0,Downtown,Fair,Attached,421810
34866,5287,9.0,10.0,2,2003.0,Downtown,Poor,Yes,811270
34867,11290,12.0,12.0,4,1994.0,Suburban,Good,Attached,5000000
34868,10590,,12.0,2,2018.0,Downtown,Excellent,,5000000
34869,2400,4.0,4.0,2,1961.0,Urban,Good,Detached,211073
34870,5743,9.0,10.0,3,1951.0,Urban,Good,Detached,1059957
34871,14886,12.0,12.0,2,2009.0,Urban,Fair,Attached,5000000
34872,6663,12.0,12.0,4,1997.0,Suburban,Excellent,Detached,2432000
34873,1827,3.0,4.0,1,2016.0,Urban,Good,No,317510
34874,3744,7.0,7.0,1,1987.0,Downtown,Poor,Attached,526578
34875,4146,4.0,5.0,4,1981.0,Urban,Poor,Yes,407225
34876,3642,7.0,8.0,3,1999.0,Urban,Fair,No,687489
34877,2625,3.0,3.0,1,1956.0,Downtown,Fair,No,161541
34878,2186,3.0,3.0,2,1971.0,Suburban,Good,Detached,234460
34879,969,2.0,2.0,7,1994.0,Downtown,Good,No,257378
34880,4276,5.0,7.0,3,1957.0,Suburban,Poor,Attached,545743
34881,6954,12.0,12.0,1,1995.0,Downtown,Excellent,Yes,2333365
34882,1771,4.0,5.0,2,,Urban,Excellent,Attached,570876
34883,823,1.0,1.0,1,1993.0,Downtown,Good,Yes,146711
34884,15000,,12.0,3,1985.0,Urban,Fair,Attached,2275815
34885,1739,2.0,2.0,3,1996.0,Urban,Fair,No,224340
34886,9400,12.0,12.0,4,1972.0,Urban,Good,Yes,3285676
34887,4501,7.0,8.0,3,1959.0,Urban,Poor,No,359257
34888,1001,1.0,2.0,1,2007.0,Rural,,Yes,69443
34889,3028,6.0,5.0,1,1970.0,Downtown,Poor,No,345692
34890,2049,4.0,4.0,2,1969.0,Downtown,Fair,No,238619
34891,11041,12.0,12.0,4,1961.0,Rural,Fair,Detached,1940888
34892,6276,12.0,12.0,4,1935.0,Rural,Good,Detached,1396843
34893,5010,8.0,8.0,3,1990.0,Urban,Poor,Yes,685074
34894,11334,12.0,12.0,4,1954.0,Rural,Good,Detached,2532077
34895,10669,12.0,,4,2005.0,Rural,Good,Detached,3292823
34896,5803,10.0,11.0,3,1997.0,Suburban,Good,Attached,1435282
34897,2712,5.0,5.0,2,1955.0,Suburban,,Detached,222312
34898,2660,5.0,5.0,2,1984.0,Urban,Good,No,489981
34899,833,1.0,1.0,1,1973.0,Downtown,Fair,No,45536
34900,3105,5.0,5.0,1,1980.0,Downtown,Fair,No,260066
34901,4543,6.0,7.0,3,1951.0,Urban,Poor,Attached,628623
34902,5512,8.0,8.0,4,1963.0,Rural,Poor,Detached,770416
34903,5789,9.0,11.0,1,1998.0,Downtown,Fair,Yes,1715668
34904,1390,4.0,2.0,1,1997.0,Urban,Excellent,Detached,581748
34905,1883,2.0,2.0,1,1952.0,Downtown,Poor,Detached,109914
34906,2893,5.0,7.0,1,2015.0,Downtown,Good,No,738517
34907,2890,3.0,4.0,1,2013.0,Downtown,Good,Yes,733819
34908,1225,5.0,4.0,2,2017.0,Suburban,Good,Attached,266008
34909,3093,5.0,6.0,2,1988.0,Rural,Fair,Detached,337815
34910,2270,4.0,4.0,1,1957.0,Downtown,Poor,,180870
34911,2723,5.0,5.0,2,1960.0,Urban,Good,No,421461
34912,4625,6.0,8.0,2,2013.0,Downtown,Good,No,1455245
34913,2493,5.0,5.0,5,2003.0,Suburban,Good,Detached,1184679
34914,2930,6.0,6.0,2,,Urban,,No,579194
34915,3272,7.0,5.0,2,1962.0,Suburban,Fair,Attached,298134
34916,9227,12.0,12.0,4,1974.0,Suburban,Fair,Attached,2001018
34917,3441,5.0,5.0,3,1968.0,Urban,Fair,Attached,362963
34918,15000,12.0,12.0,4,1960.0,Urban,,Attached,2582694
34919,1029,3.0,2.0,1,1991.0,Downtown,Poor,No,76312
34920,3207,4.0,4.0,2,2009.0,Rural,Good,Detached,398723
34921,9503,12.0,12.0,1,1991.0,Downtown,Fair,Attached,3460545
34922,580,1.0,1.0,1,,Downtown,Excellent,No,408545
34923,5505,7.0,9.0,2,1987.0,Urban,Fair,Attached,585987
34924,900,1.0,1.0,1,2001.0,Urban,Good,Yes,92179
34925,5808,9.0,9.0,4,1989.0,Urban,,Attached,902072
34926,2773,4.0,5.0,4,1961.0,Rural,Fair,Yes,442227
34927,8916,12.0,12.0,4,2007.0,Rural,Good,Attached,2745693
34928,2781,5.0,6.0,2,1958.0,Urban,Fair,Yes,312893
34929,944,2.0,1.0,1,1954.0,Downtown,Fair,No,40081
34930,7385,12.0,12.0,3,1987.0,Downtown,Fair,Detached,2020499
34931,1611,3.0,3.0,1,2018.0,Suburban,Good,Attached,317395
34932,7424,12.0,12.0,4,1991.0,Urban,Good,Yes,1696066
34933,7322,12.0,12.0,3,,Urban,Good,Yes,5000000
34934,4742,6.0,8.0,3,2007.0,Downtown,Fair,No,1457271
34935,6155,11.0,12.0,2,1956.0,Downtown,Fair,Yes,709276
34936,1070,1.0,2.0,1,1994.0,Downtown,Poor,No,51341
34937,3980,4.0,6.0,2,1954.0,Downtown,Fair,No,348475
34938,2990,4.0,5.0,1,2007.0,Urban,Good,Yes,883204
34939,2512,4.0,5.0,3,1952.0,Urban,Poor,Yes,297956
34940,1269,2.0,2.0,1,1992.0,Suburban,Fair,Attached,70701
34941,2139,3.0,5.0,2,,Urban,Excellent,,698974
34942,7358,12.0,12.0,4,2005.0,Urban,Excellent,Detached,5000000
34943,2406,4.0,4.0,1,1944.0,Downtown,Fair,No,115889
34944,2998,6.0,6.0,2,1964.0,Urban,Fair,Detached,410078
34945,4168,7.0,8.0,4,1962.0,Urban,Poor,Yes,712331
34946,7428,12.0,12.0,2,2003.0,Downtown,Fair,Yes,2388903
34947,4588,9.0,9.0,4,1994.0,Urban,Good,Attached,1404607
34948,2729,5.0,6.0,4,2021.0,Urban,Good,No,538620
34949,8024,12.0,12.0,2,2007.0,Downtown,Excellent,,4795378
34950,5082,10.0,10.0,4,1992.0,Urban,Fair,Attached,775453
34951,2256,3.0,4.0,1,1990.0,Downtown,Excellent,No,667212
34952,2284,2.0,4.0,1,2016.0,Urban,Good,Yes,252131
34953,3020,6.0,6.0,1,1995.0,Downtown,Good,Yes,680097
34954,939,1.0,2.0,1,1988.0,Urban,Fair,Yes,50424
34955,7200,12.0,12.0,3,1974.0,Urban,Excellent,Attached,3234409
34956,2036,2.0,2.0,2,1988.0,Suburban,Excellent,Detached,404523
34957,1671,3.0,3.0,1,1998.0,Urban,,No,316178
34958,4458,6.0,7.0,4,2006.0,Urban,,Yes,1872345
34959,4975,9.0,11.0,4,2001.0,Urban,Fair,Attached,1364040
34960,3572,6.0,7.0,1,2014.0,Downtown,Good,No,925311
34961,10924,,12.0,4,2013.0,Rural,Good,Detached,3598443
34962,5823,10.0,9.0,4,1956.0,Urban,Fair,Detached,962843
34963,3917,8.0,10.0,3,2018.0,Rural,Fair,Detached,682368
34964,6483,12.0,12.0,1,2017.0,Downtown,Good,Yes,3164216
34965,2160,1.0,3.0,2,1986.0,Urban,Fair,No,135988
34966,6002,12.0,12.0,7,2005.0,Downtown,,Detached,3432139
34967,3050,3.0,4.0,4,1973.0,Urban,Fair,Attached,367609
34968,1312,3.0,3.0,1,1995.0,Downtown,Fair,No,174417
34969,13278,12.0,12.0,3,,Downtown,Excellent,Attached,5000000
34970,8854,12.0,12.0,1,1954.0,Downtown,Excellent,Yes,3507353
34971,2853,3.0,5.0,3,1982.0,Urban,Fair,Attached,304135
34972,4091,7.0,7.0,3,1968.0,Urban,Fair,No,668981
34973,1425,4.0,3.0,2,1980.0,Urban,Fair,Attached,146608
34974,957,2.0,2.0,1,1983.0,Urban,Good,No,135001
34975,2883,6.0,6.0,3,2015.0,Urban,Good,Attached,622394
34976,2320,4.0,5.0,3,1994.0,Rural,Good,Detached,1222980
34977,640,1.0,1.0,1,1975.0,Downtown,Fair,No,32894
34978,2807,6.0,7.0,4,1973.0,Suburban,Fair,Attached,627654
34979,4630,7.0,7.0,3,1998.0,Suburban,,Detached,1224075
34980,4859,7.0,9.0,4,2004.0,Urban,Good,Yes,1123827
34981,1321,2.0,2.0,1,2015.0,Downtown,Fair,No,283367
34982,3362,6.0,7.0,2,1997.0,Downtown,Excellent,No,1784634
34983,15000,12.0,12.0,4,1993.0,Urban,Poor,Detached,2604881
34984,3820,6.0,4.0,2,1988.0,Urban,Good,Yes,582582
34985,918,2.0,2.0,1,2011.0,Suburban,Good,No,134214
34986,1483,3.0,4.0,1,2000.0,Suburban,Excellent,Attached,283751
34987,8559,,12.0,2,2015.0,Downtown,Fair,No,2749010
34988,6815,12.0,12.0,1,1993.0,Downtown,Fair,Yes,1020723
34989,4388,7.0,6.0,3,1966.0,Urban,,No,454244
34990,2193,3.0,5.0,3,2015.0,Urban,Excellent,No,857069
34991,8776,12.0,12.0,2,1952.0,Downtown,Fair,Yes,1252287
34992,6962,12.0,12.0,3,1985.0,Urban,,Detached,1889933
34993,12088,12.0,12.0,3,2013.0,Urban,Excellent,Yes,2468933
34994,3319,7.0,7.0,1,2019.0,Downtown,Good,,1688076
34995,4259,5.0,6.0,1,2001.0,Downtown,Good,No,662909
34996,2000,2.0,4.0,3,2013.0,Urban,Excellent,No,569693
34997,4092,10.0,9.0,1,1989.0,Downtown,Poor,No,839536
34998,4807,7.0,9.0,4,1983.0,Suburban,Good,Attached,1242930
34999,3311,4.0,7.0,1,2003.0,Downtown,Good,No,1067551
35000,5776,9.0,9.0,3,1985.0,Urban,,Attached,940760
35001,4933,8.0,8.0,4,1981.0,Suburban,Good,Attached,883503
35002,2990,5.0,5.0,2,1970.0,Urban,Good,Attached,477356
35003,14906,12.0,12.0,4,1960.0,Rural,Good,Attached,3931191
35004,3884,6.0,6.0,1,1996.0,Urban,Poor,Attached,377875
35005,1364,1.0,2.0,1,1981.0,Downtown,Poor,,29997
35006,1284,2.0,3.0,1,2006.0,Urban,Good,No,234887
35007,2485,5.0,4.0,2,1990.0,Urban,Good,Attached,675976
35008,3255,5.0,5.0,2,1982.0,Urban,Good,,547738
35009,3370,5.0,5.0,2,2006.0,Urban,Good,Yes,776900
35010,2996,5.0,7.0,1,2001.0,Downtown,Fair,No,712694
35011,3603,4.0,6.0,1,1967.0,Downtown,Fair,Yes,253144
35012,1894,1.0,2.0,1,2020.0,Downtown,Fair,No,307973
35013,1868,5.0,4.0,1,2019.0,Downtown,Good,Detached,323435
35014,2126,6.0,5.0,3,2011.0,Downtown,Fair,No,629425
35015,3020,6.0,6.0,4,1959.0,Urban,Good,Yes,463123
35016,3944,6.0,7.0,1,1970.0,Downtown,Poor,Detached,355324
35017,4950,8.0,10.0,7,1992.0,Suburban,Fair,Attached,1378562
35018,7378,12.0,12.0,3,2003.0,Urban,Good,Attached,2861769
35019,7433,12.0,12.0,3,1996.0,Urban,Excellent,Attached,3447017
35020,4959,7.0,8.0,4,1982.0,Suburban,Poor,Attached,666528
35021,3045,5.0,5.0,1,1986.0,Downtown,Good,Detached,475644
35022,4844,9.0,10.0,1,2000.0,Downtown,Fair,No,1011798
35023,1251,2.0,3.0,1,2016.0,Downtown,Excellent,No,424058
35024,3731,6.0,6.0,2,1952.0,Downtown,Poor,No,569969
35025,1944,2.0,2.0,2,1960.0,Urban,Poor,No,100726
35026,3034,5.0,5.0,3,1959.0,Urban,Excellent,Yes,703615
35027,3224,5.0,6.0,1,1982.0,Urban,Fair,No,304497
35028,6251,12.0,12.0,1,2011.0,Downtown,Excellent,No,2353675
35029,3098,3.0,5.0,3,1996.0,Rural,Good,Detached,386091
35030,8764,12.0,,2,,Downtown,Excellent,Yes,5000000
35031,4537,6.0,7.0,2,1994.0,Downtown,Good,No,828182
35032,3146,4.0,6.0,2,2007.0,Suburban,Excellent,Attached,879264
35033,2137,4.0,5.0,1,2005.0,Downtown,Good,No,751736
35034,3022,6.0,5.0,2,,Urban,Excellent,Detached,1595442
35035,855,2.0,3.0,1,2012.0,Rural,Good,No,125184
35036,4073,6.0,7.0,4,2009.0,Urban,Good,No,1531183
35037,2384,3.0,5.0,1,2004.0,Suburban,Fair,No,190189
35038,4189,7.0,6.0,3,1955.0,Suburban,,Detached,756271
35039,7431,12.0,12.0,4,1998.0,Urban,Excellent,Detached,5000000
35040,1843,3.0,3.0,1,,Downtown,Excellent,Yes,798794
35041,10776,12.0,12.0,2,1992.0,Downtown,Fair,Detached,1891995
35042,3331,5.0,7.0,1,1993.0,Rural,Fair,,265239
35043,4922,8.0,9.0,1,1968.0,Downtown,Poor,Detached,607277
35044,3592,6.0,6.0,4,2006.0,Urban,Fair,No,520583
35045,2377,6.0,3.0,1,1984.0,Urban,Fair,,157614
35046,3031,4.0,5.0,1,1983.0,Downtown,Fair,Yes,167410
35047,13740,12.0,12.0,1,2013.0,Downtown,,Attached,5000000
35048,1853,4.0,3.0,1,2005.0,Urban,Good,Attached,229188
35049,3329,6.0,7.0,2,1992.0,Suburban,Fair,Detached,719795
35050,5763,9.0,10.0,4,2021.0,Rural,Poor,Yes,2248732
35051,2604,5.0,6.0,3,1991.0,Urban,Fair,No,412900
35052,4067,6.0,7.0,4,1994.0,Urban,Poor,Attached,691032
35053,7330,12.0,12.0,4,2016.0,Rural,Excellent,Detached,4083363
35054,1562,3.0,3.0,1,1981.0,Urban,Fair,Attached,142316
35055,3858,6.0,7.0,3,1996.0,Rural,Fair,Detached,492807
35056,5012,9.0,10.0,1,2010.0,Downtown,Good,Attached,589116
35057,8116,12.0,12.0,4,1994.0,Urban,Fair,Attached,5000000
35058,1865,6.0,4.0,1,1994.0,Suburban,Excellent,No,773093
35059,4028,5.0,7.0,3,1988.0,Urban,Excellent,No,1110791
35060,659,2.0,3.0,1,1967.0,Downtown,Good,No,107749
35061,2055,3.0,4.0,1,1974.0,Downtown,Poor,No,73900
35062,3321,6.0,7.0,2,1991.0,Urban,Good,No,652197
35063,4257,7.0,7.0,4,1974.0,Urban,Fair,No,662895
35064,7609,12.0,12.0,4,1975.0,Suburban,Fair,Attached,2475406
35065,2646,3.0,4.0,2,2013.0,Downtown,Good,No,769397
35066,5062,9.0,10.0,4,1997.0,Rural,Fair,Detached,1141708
35067,10255,,,3,1999.0,Urban,Good,Attached,4303322
35068,2912,5.0,6.0,2,1968.0,Downtown,Poor,No,352124
35069,7302,12.0,12.0,4,2007.0,Urban,Good,No,4208202
35070,868,2.0,2.0,1,1992.0,Downtown,Fair,No,171632
35071,11388,,12.0,3,1982.0,Urban,Fair,Yes,2226456
35072,5754,9.0,8.0,3,1976.0,Urban,Good,Detached,1187183
35073,1299,4.0,3.0,1,2014.0,Suburban,Fair,Detached,231354
35074,1907,3.0,4.0,1,1999.0,Urban,Fair,Yes,246710
35075,2835,3.0,5.0,4,,Urban,Excellent,Attached,803479
35076,9116,12.0,,4,1985.0,Urban,Excellent,No,4967631
35077,2190,5.0,5.0,2,1982.0,Urban,Poor,Yes,376945
35078,4668,6.0,8.0,1,2001.0,Downtown,Good,No,1174632
35079,3580,7.0,7.0,2,2018.0,Urban,Good,No,716640
35080,6081,11.0,12.0,4,1956.0,Rural,Fair,Attached,1129568
35081,8327,12.0,12.0,4,2025.0,Urban,Excellent,Yes,5000000
35082,4965,9.0,8.0,3,1976.0,Downtown,,No,929818
35083,4972,9.0,10.0,3,2015.0,Downtown,Fair,No,1953395
35084,7584,12.0,12.0,2,1971.0,Downtown,Fair,Attached,1287609
35085,2380,4.0,6.0,3,2019.0,Urban,Good,Attached,896372
35086,987,1.0,2.0,1,1991.0,Suburban,Poor,Attached,40922
35087,1323,1.0,2.0,1,1964.0,Downtown,Fair,Yes,43980
35088,6203,12.0,12.0,4,1972.0,Urban,Good,Yes,2254369
35089,5213,9.0,9.0,1,1983.0,Downtown,Good,No,1032539
35090,3666,6.0,7.0,2,,Urban,Excellent,Yes,1586616
35091,15000,,,4,1982.0,Rural,Good,Detached,2453239
35092,1694,3.0,2.0,1,1979.0,Urban,Poor,Detached,91765
35093,5992,8.0,10.0,2,1995.0,Urban,Good,,1569592
35094,15000,12.0,12.0,3,1975.0,Urban,,Attached,5000000
35095,2618,5.0,6.0,2,2012.0,Urban,Excellent,Attached,595126
35096,6759,12.0,12.0,1,2018.0,Downtown,Good,Attached,3274548
35097,1746,4.0,2.0,2,1970.0,Urban,Fair,Attached,123873
35098,6113,10.0,12.0,1,1987.0,Downtown,Excellent,Detached,4074276
35099,6834,12.0,12.0,4,1980.0,Suburban,Excellent,Detached,2911161
35100,5657,8.0,10.0,2,1998.0,Downtown,Poor,Yes,939417
35101,7137,12.0,12.0,1,1962.0,Downtown,Fair,Detached,1083008
35102,11805,12.0,12.0,4,1981.0,Suburban,,Detached,2682696
35103,2162,3.0,5.0,3,1992.0,Suburban,Poor,Attached,243096
35104,1370,3.0,3.0,1,1983.0,Suburban,Fair,Attached,88611
35105,6724,10.0,12.0,3,2007.0,Downtown,Good,No,3407302
35106,4661,7.0,9.0,3,2015.0,Downtown,Fair,No,1579521
35107,5718,8.0,9.0,2,1952.0,Downtown,Fair,No,833340
35108,2117,2.0,5.0,1,1959.0,Downtown,Fair,Detached,173426
35109,806,1.0,1.0,1,2020.0,Urban,Fair,No,203226
35110,6395,11.0,12.0,2,1994.0,Downtown,Fair,Attached,1008010
35111,2427,5.0,4.0,1,1989.0,Rural,Fair,Detached,218422
35112,3740,6.0,6.0,2,1967.0,Downtown,Fair,No,381488
35113,4535,7.0,7.0,2,1961.0,Urban,Good,Attached,581568
35114,2959,5.0,4.0,4,2014.0,Rural,Good,Detached,1605685
35115,1050,2.0,2.0,1,2011.0,Urban,Excellent,No,347601
35116,5088,7.0,9.0,3,2005.0,Rural,,Attached,1175816
35117,10267,12.0,12.0,4,1995.0,Suburban,Poor,Attached,2436910
35118,2106,4.0,4.0,1,1967.0,Downtown,Poor,No,165099
35119,5979,10.0,10.0,3,1977.0,Urban,Poor,Attached,1264235
35120,5205,8.0,8.0,1,2018.0,Downtown,Excellent,Attached,2194963
35121,754,2.0,3.0,1,2010.0,Downtown,Fair,No,157804
35122,7430,12.0,12.0,4,2011.0,Urban,Good,Detached,3236787
35123,1764,4.0,2.0,4,1965.0,Urban,Poor,No,231851
35124,3250,6.0,8.0,1,2011.0,Downtown,Fair,No,725241
35125,1003,4.0,2.0,2,2004.0,Suburban,Fair,Detached,182074
35126,14521,12.0,12.0,1,1984.0,Downtown,Fair,Detached,1536982
35127,2184,4.0,5.0,1,1991.0,Urban,Good,Yes,391488
35128,9169,12.0,12.0,4,2001.0,Urban,Excellent,Attached,5000000
35129,3888,9.0,10.0,1,2005.0,Downtown,Fair,No,1027527
35130,4373,7.0,8.0,4,1941.0,Downtown,Poor,Yes,633040
35131,2671,6.0,5.0,1,1994.0,Urban,Fair,Detached,516516
35132,8776,12.0,12.0,4,2007.0,Rural,Fair,Yes,2187600
35133,2105,7.0,5.0,2,1985.0,Urban,Poor,Yes,226127
35134,1169,1.0,1.0,1,2020.0,Suburban,Excellent,Attached,235526
35135,6917,12.0,12.0,4,1986.0,Suburban,Excellent,Attached,5000000
35136,850,2.0,2.0,1,1986.0,Urban,Good,Yes,117052
35137,3004,5.0,7.0,3,1998.0,Urban,Poor,Yes,394557
35138,4332,7.0,7.0,2,1977.0,Urban,Fair,Yes,461820
35139,12991,12.0,12.0,4,2001.0,Suburban,,Detached,5000000
35140,7807,12.0,12.0,2,1966.0,Downtown,Poor,Attached,1366852
35141,1555,4.0,4.0,4,1981.0,Urban,Fair,No,232480
35142,2802,5.0,4.0,2,1970.0,Urban,,No,233714
35143,8753,12.0,12.0,4,1987.0,Urban,Fair,Attached,2459723
35144,4000,6.0,7.0,3,,Urban,Excellent,Attached,1215607
35145,4656,9.0,9.0,3,1988.0,Urban,Good,Attached,1242540
35146,3402,3.0,6.0,2,2009.0,Downtown,Excellent,No,597529
35147,1833,4.0,4.0,1,1979.0,Rural,Fair,No,144373
35148,9520,12.0,12.0,3,2012.0,Suburban,Excellent,No,3138203
35149,12525,12.0,12.0,4,1954.0,Urban,,Detached,3841853
35150,3809,7.0,8.0,4,2000.0,Rural,Good,Detached,942722
35151,1274,4.0,4.0,1,2006.0,Downtown,Good,Yes,368677
35152,2098,5.0,3.0,3,1987.0,Rural,Fair,Attached,187877
35153,7387,12.0,12.0,4,1962.0,Urban,Poor,Yes,2505529
35154,4359,9.0,8.0,3,2016.0,Urban,Excellent,Attached,2029382
35155,777,3.0,2.0,1,1994.0,Urban,Good,No,108330
35156,2538,5.0,5.0,3,2004.0,Rural,Fair,Attached,426556
35157,2065,4.0,5.0,2,1955.0,Rural,Fair,No,171073
35158,2227,4.0,5.0,2,1957.0,Downtown,Fair,No,259086
35159,4963,6.0,7.0,3,1968.0,Downtown,Poor,Attached,669802
35160,836,2.0,1.0,1,2020.0,Urban,Poor,No,73800
35161,3156,4.0,4.0,2,1963.0,Suburban,Poor,Yes,190185
35162,1058,3.0,1.0,1,1973.0,Urban,Fair,Attached,46861
35163,2925,3.0,4.0,1,1952.0,Downtown,Fair,No,131791
35164,1983,3.0,4.0,3,2001.0,Urban,Good,No,326505
35165,8357,,12.0,4,1969.0,Rural,Poor,Attached,2197671
35166,1407,2.0,3.0,1,2008.0,Downtown,Good,Yes,438084
35167,5063,11.0,9.0,4,1972.0,Urban,Good,Attached,1701124
35168,4764,9.0,8.0,2,1960.0,Downtown,Fair,No,903286
35169,4215,7.0,8.0,2,2004.0,Urban,Good,No,1000142
35170,12167,12.0,12.0,2,1957.0,Downtown,Fair,Attached,3186146
35171,1327,3.0,3.0,1,1987.0,Urban,Fair,Yes,117288
35172,3099,7.0,7.0,4,1991.0,Rural,Good,Detached,451027
35173,1567,6.0,4.0,1,1967.0,Downtown,Fair,No,175861
35174,3807,8.0,7.0,1,1981.0,Downtown,Fair,Attached,452676
35175,11434,12.0,,4,1947.0,Rural,Fair,Attached,2461122
35176,7810,12.0,12.0,3,2017.0,Downtown,Good,Yes,2874982
35177,1221,2.0,1.0,1,2019.0,Urban,,No,473781
35178,1301,3.0,4.0,2,1950.0,Rural,Good,Detached,182098
35179,8004,,12.0,2,2002.0,Urban,Good,No,2183717
35180,1298,4.0,4.0,1,2002.0,Urban,Good,Attached,372101
35181,2478,4.0,4.0,1,1979.0,Urban,Good,Yes,239291
35182,2689,5.0,5.0,1,2009.0,Downtown,Fair,No,424407
35183,2695,3.0,5.0,1,2005.0,Urban,,Yes,285907
35184,1106,2.0,2.0,1,1983.0,Suburban,Fair,Attached,51121
35185,6112,12.0,12.0,7,1988.0,Urban,Excellent,No,5000000
35186,2075,5.0,5.0,1,2017.0,Downtown,Good,Yes,543232
35187,1382,3.0,5.0,2,2020.0,Urban,Excellent,Attached,358461
35188,14688,12.0,12.0,1,2011.0,Downtown,,No,5000000
35189,8947,12.0,12.0,4,2013.0,Suburban,Excellent,,4487099
35190,2008,3.0,5.0,1,2005.0,Rural,Good,Detached,217931
35191,1790,3.0,2.0,2,1988.0,Urban,,Attached,128719
35192,4166,7.0,8.0,2,2018.0,Downtown,,No,660892
35193,810,1.0,2.0,2,1984.0,Urban,,No,68132
35194,5225,7.0,8.0,4,1981.0,Urban,Poor,Yes,621149
35195,7696,12.0,12.0,3,2019.0,Urban,Excellent,Attached,2875428
